Incident energy,MT=1 : (n,total),MT=2 : (z,elastic),MT=102 : (z,?)
Incident energy,,,
Incident energy,?(E),?(E),?(E)
737860.0,18.4315,18.40016,0.03134256
737876.6,18.22411,18.19322,0.03088956
737893.2,17.81789,17.78786,0.03002859
737926.3,16.54055,16.51317,0.02738467
737992.5,13.22771,13.2069,0.02080953
738025.7,11.6665,11.64864,0.01786292
738058.8,10.30816,10.29276,0.0154025
738091.9,9.153204,9.139805,0.01339912
738125.0,8.182064,8.170274,0.01179013
738147.5,7.611816,7.600934,0.01088238
738170.0,7.10382,7.093721,0.01009954
738214.9,6.244797,6.235959,0.008837905
738259.9,5.548489,5.540608,0.007881164
738304.8,4.981368,4.974213,0.007154632
738349.8,4.506166,4.499579,0.006586843
738394.7,4.104735,4.098594,0.006141576
738439.6,3.762513,3.75672,0.005792976
738484.5,3.46777,3.462249,0.005521028
738544.5,3.132745,3.127491,0.005253158
738604.4,2.85117,2.846096,0.00507463
738664.3,2.610967,2.605995,0.004971618
738724.2,2.403691,2.398753,0.004937965
738776.1,2.245825,2.24086,0.004964878
738827.9,2.104933,2.099886,0.00504729
738879.7,1.978417,1.973222,0.005194666
738931.5,1.864354,1.858932,0.005422155
738983.4,1.760981,1.755226,0.005754748
739035.2,1.667579,1.661349,0.006230379
739087.0,1.583058,1.57615,0.006907822
739112.9,1.54415,1.536793,0.007357519
739138.8,1.507571,1.499661,0.007909648
739162.7,1.475924,1.46739,0.008534093
739186.6,1.446441,1.43714,0.009301181
739210.5,1.419366,1.40911,0.01025559
739234.4,1.395082,1.383621,0.01146083
739258.3,1.374177,1.361169,0.01300817
739270.3,1.365227,1.351272,0.01395473
739282.2,1.357584,1.342548,0.01503596
739294.2,1.351346,1.335044,0.01630205
739306.1,1.346913,1.32914,0.01777288
739318.1,1.344595,1.325069,0.01952663
739330.0,1.344938,1.323335,0.02160319
739342.7,1.348974,1.324679,0.02429433
739355.3,1.357838,1.330239,0.02759889
739367.9,1.373175,1.341423,0.03175258
739374.2,1.383985,1.349743,0.03424207
739380.5,1.397408,1.360333,0.03707456
739386.9,1.414244,1.373872,0.04037178
739393.2,1.434623,1.390508,0.04411555
739399.5,1.459606,1.411146,0.04846018
739405.8,1.490248,1.436707,0.053541
739412.1,1.527906,1.468375,0.05953101
739418.4,1.574325,1.507673,0.06665125
739424.7,1.631736,1.556553,0.07518259
739431.0,1.702962,1.617485,0.08547768
739438.3,1.80742,1.707232,0.1001883
739445.6,1.94178,1.823116,0.1186645
739452.9,2.113724,1.971891,0.1418338
739460.2,2.331293,2.160648,0.170645
739467.5,2.601493,2.395604,0.2058891
739474.8,2.928136,2.68021,0.2479259
739482.1,3.309082,3.012736,0.2963455
739489.4,3.73347,3.383833,0.3496377
739499.6,4.356634,3.929944,0.4266896
739509.7,4.925963,4.430452,0.4955107
739514.8,5.161596,4.638352,0.5232445
739519.9,5.344905,4.800757,0.5441475
739525.0,5.465278,4.908303,0.5569752
739530.0,5.515299,4.954353,0.560946
739535.9,5.484214,4.929841,0.5543727
739541.7,5.361636,4.82507,0.5365665
739547.5,5.157946,4.649028,0.5089184
739553.3,4.888857,4.415358,0.4734989
739576.6,3.537243,3.235112,0.3021316
739582.9,3.191749,2.93232,0.2594294
739589.1,2.88498,2.663106,0.2218741
739595.3,2.615505,2.426304,0.1892006
739601.5,2.383711,2.222333,0.1613774
739607.7,2.187312,2.049258,0.1380541
739613.9,2.022489,1.903784,0.118705
739620.1,1.8848,1.782059,0.1027413
739626.3,1.769814,1.680226,0.08958791
739632.0,1.680647,1.601119,0.07952856
739637.7,1.604511,1.533451,0.07105964
739643.4,1.539098,1.475207,0.06389136
739649.1,1.482507,1.42472,0.05778623
739654.8,1.433187,1.380635,0.05255219
739660.5,1.38989,1.341855,0.04803513
739666.2,1.351609,1.307498,0.04411163
739671.9,1.317534,1.276851,0.0406828
739683.3,1.259503,1.224497,0.03500596
739694.7,1.211879,1.181348,0.03053142
739706.1,1.172012,1.14507,0.02694135
739717.4,1.138328,1.114288,0.02403931
739728.3,1.110125,1.088409,0.02171589
739739.2,1.085267,1.065509,0.01975827
739750.1,1.063114,1.045023,0.01809186
739760.9,1.043356,1.026683,0.01667271
739771.8,1.025259,1.009827,0.01543219
739782.7,1.008727,0.9943755,0.01435138
739804.4,0.9796114,0.9670346,0.01257674
739826.2,0.9543802,0.9432019,0.01117834
739847.9,0.9323524,0.9222857,0.01006667
739869.6,0.9127849,0.9036195,0.009165393
739891.3,0.8952325,0.8868071,0.008425473
739916.2,0.8771069,0.8693805,0.007726316
739941.0,0.8608148,0.8536647,0.007150098
739965.9,0.8459877,0.8393212,0.006666475
739990.7,0.832572,0.8263113,0.006260727
740040.4,0.8091999,0.8035808,0.005619051
740090.1,0.7898691,0.7847281,0.005140946
740139.8,0.7740586,0.7692835,0.004775041
740189.5,0.761452,0.756963,0.00448903
740288.8,0.745177,0.7410976,0.004079429
740355.0,0.7401515,0.7362694,0.003882067
740437.9,0.7403077,0.7366142,0.003693436
740520.7,0.747384,0.7438334,0.003550547
740603.5,0.7613049,0.757865,0.003439872
740686.3,0.7829912,0.7796358,0.003355389
740851.9,0.8426351,0.8394102,0.003224901
741017.5,0.9269001,0.9237645,0.003135574
741183.2,1.035008,1.031937,0.003071663
741348.8,1.163891,1.160868,0.00302294
741680.0,1.472877,1.469926,0.002950591
742261.0,2.10527,2.102413,0.002857003
742841.9,2.707979,2.705205,0.002773266
743132.4,2.969123,2.966387,0.002736031
743422.9,3.184241,3.181537,0.002704171
743713.4,3.352486,3.349805,0.002681219
744003.8,3.485767,3.483098,0.002668743
744376.4,3.583759,3.581059,0.002699584
744562.7,3.603181,3.600408,0.002772853
744655.8,3.603505,3.600645,0.002859725
744702.4,3.600729,3.597792,0.002936111
744748.9,3.595833,3.592773,0.003059691
744775.0,3.592368,3.589202,0.003166552
744802.8,3.588742,3.585406,0.00333622
744816.7,3.587443,3.583986,0.003456576
744830.5,3.587096,3.583483,0.003612943
744844.4,3.58868,3.584854,0.003825941
744858.3,3.594182,3.590055,0.004126898
744865.3,3.599616,3.595287,0.004328927
744872.2,3.607799,3.603224,0.004575449
744879.1,3.620077,3.615192,0.004884742
744886.0,3.638321,3.633043,0.005278145
744892.6,3.663796,3.658037,0.005759201
744899.1,3.699668,3.693304,0.006363982
744905.6,3.750137,3.743002,0.007134478
744912.1,3.81985,3.81174,0.008109203
744918.7,3.91554,3.906195,0.009345095
744925.2,4.039151,4.028321,0.01083033
744931.7,4.195331,4.182746,0.01258472
744938.2,4.38473,4.370153,0.01457707
744956.4,5.04276,5.022155,0.02060521
744965.5,5.374191,5.351122,0.02306906
744970.0,5.516889,5.492948,0.02394093
744974.5,5.637216,5.612698,0.02451784
744980.0,5.746529,5.721752,0.02477759
744982.8,5.784228,5.759514,0.02471425
744990.5,5.821528,5.797649,0.02387932
744998.2,5.764662,5.742462,0.02220034
745005.9,5.629506,5.609575,0.01993049
745013.6,5.441295,5.423921,0.01737453
745025.5,5.109877,5.096372,0.01350421
745031.4,4.94982,4.938007,0.01181275
745037.3,4.801955,4.791621,0.01033413
745043.2,4.669885,4.660805,0.009079513
745049.1,4.554941,4.546901,0.008039877
745055.0,4.456786,4.449592,0.007193556
745060.9,4.374029,4.367516,0.006512815
745068.6,4.28598,4.280155,0.005825887
745076.2,4.217148,4.211829,0.005319635
745083.8,4.162283,4.157345,0.004938346
745091.4,4.118133,4.113486,0.004647713
745099.0,4.082191,4.077768,0.004422978
745106.6,4.052584,4.048337,0.004246689
745121.8,4.007228,4.003234,0.003994165
745137.1,3.974619,3.970791,0.003828198
745152.3,3.951056,3.947337,0.003718724
745182.7,3.921653,3.918052,0.003601305
745200.8,3.912348,3.908774,0.003573957
745218.8,3.907903,3.904334,0.003569209
745250.4,3.910031,3.906428,0.003602782
745282.0,3.924205,3.920523,0.003681471
745313.6,3.951627,3.947823,0.00380439
745345.1,3.995333,3.991357,0.003976535
745376.7,4.061802,4.057589,0.004212616
745408.2,4.159447,4.154917,0.004530206
745439.8,4.302808,4.297848,0.004960733
745471.3,4.513154,4.507607,0.005546709
745495.2,4.738422,4.732287,0.00613593
745519.1,5.044061,5.037168,0.006892796
745543.0,5.458833,5.450968,0.007864465
745566.9,6.016813,6.007716,0.009097606
745590.8,6.749102,6.738487,0.0106155
745614.7,7.657924,7.645557,0.01236695
745638.6,8.677673,8.663514,0.0141588
745662.4,9.65041,9.634778,0.01563246
745676.2,10.11026,10.09408,0.01617996
745690.0,10.44176,10.42534,0.01641927
745703.9,10.61697,10.60066,0.01631876
745714.9,10.63567,10.61966,0.01600293
745725.9,10.55291,10.53741,0.01550342
745747.8,10.13901,10.1249,0.01410993
745791.7,8.820819,8.809993,0.01082636
745813.7,8.153049,8.143674,0.009375681
745835.6,7.562812,7.554643,0.008169166
745857.6,7.058465,7.051277,0.007187987
745879.5,6.640053,6.633645,0.006407909
745894.4,6.397267,6.391297,0.005969811
745909.2,6.185074,6.179478,0.005596132
745938.8,5.832598,5.827602,0.004995854
745968.4,5.555683,5.551139,0.004544209
745998.0,5.335251,5.331052,0.004199221
746027.7,5.155605,5.151677,0.003928831
746057.3,5.007616,5.003902,0.003714253
746116.5,4.779364,4.775963,0.003400819
746187.6,4.584154,4.581,0.003153834
746258.7,4.442815,4.439824,0.002991039
746329.8,4.333523,4.330646,0.00287627
746400.9,4.245763,4.24297,0.002792682
746543.1,4.110987,4.108304,0.002682661
746685.3,4.008107,4.005491,0.002616395
746906.5,3.879637,3.87708,0.002557119
747127.7,3.769372,3.766846,0.002525886
747570.1,3.567158,3.56465,0.00250781
747980.9,3.379481,3.376954,0.002527671
748391.6,3.185199,3.182616,0.00258308
748802.4,2.994745,2.99204,0.002705319
749007.8,2.919285,2.916469,0.002815784
749213.1,2.885037,2.88205,0.002987057
749380.8,2.934811,2.931597,0.003213801
749464.7,3.010489,3.007115,0.003374691
749548.5,3.143054,3.139472,0.003582591
749632.4,3.361138,3.357283,0.003855033
749674.3,3.514779,3.510757,0.004022127
749716.2,3.706626,3.702412,0.004213961
749758.1,3.945534,3.941099,0.004434415
749800.0,4.239189,4.234504,0.004685767
749841.9,4.592997,4.588028,0.004968639
749883.8,5.018483,5.013198,0.005284354
749941.9,5.748487,5.742715,0.005771927
750000.0,6.59109,6.584779,0.006311406
750058.3,7.494636,7.48771,0.006926342
750116.6,8.33428,8.326836,0.007443489
750174.9,8.946772,8.939023,0.007749073
750204.1,9.128003,9.120193,0.007809859
750233.2,9.2129,9.20509,0.007809933
750292.8,9.101897,9.094241,0.007655662
750352.3,8.688599,8.681222,0.007376517
750471.3,7.463003,7.456224,0.006779161
750530.9,6.832199,6.825643,0.006556298
750590.4,6.249537,6.243134,0.006402285
750649.9,5.725739,5.719429,0.006310005
750709.4,5.261663,5.255391,0.006272147
750782.1,4.767468,4.761182,0.006286256
750854.7,4.341209,4.334856,0.006352572
750927.4,3.968713,3.962254,0.00645924
751000.0,3.641772,3.635206,0.006566409
751089.7,3.285869,3.279339,0.00652978
751179.3,2.967341,2.960854,0.006487214
751358.5,2.417245,2.410784,0.00646163
751450.5,2.17376,2.167287,0.006473182
751542.4,1.955783,1.949286,0.006497256
751634.4,1.751903,1.745376,0.006527596
751726.3,1.576329,1.569763,0.006566136
751818.3,1.428981,1.422372,0.006609465
751910.2,1.313027,1.306372,0.00665456
752002.1,1.232663,1.225964,0.006698771
752094.0,1.192284,1.185544,0.006739263
752142.2,1.18856,1.181802,0.006758019
752190.3,1.196666,1.189891,0.006774607
752238.4,1.217115,1.210327,0.006788702
752286.5,1.250317,1.243517,0.006799844
752382.8,1.352234,1.345421,0.006812807
752479.0,1.498683,1.491871,0.006812008
752577.6,1.690629,1.683834,0.006795302
752676.1,1.911131,1.904366,0.006765545
752873.2,2.39405,2.387374,0.006675666
753070.3,2.876246,2.869686,0.006560156
753267.4,3.306323,3.299881,0.00644217
753464.5,3.665423,3.659086,0.006336624
753661.6,3.951038,3.944784,0.006253796
754055.7,4.36897,4.362801,0.006169209
754368.2,4.633818,4.627625,0.006192685
754680.6,4.930176,4.923856,0.006320562
754836.9,5.122612,5.116173,0.006438862
754993.1,5.372972,5.366361,0.006611381
755149.3,5.710916,5.704058,0.00685747
755305.5,6.177307,6.170102,0.007204604
755394.9,6.529848,6.52238,0.007468141
755484.2,6.967687,6.959892,0.00779469
755573.5,7.510666,7.502469,0.00819744
755662.8,8.18283,8.174138,0.008692086
755752.1,9.007596,8.998303,0.00929295
755841.4,9.997401,9.987396,0.01000516
756020.0,12.34276,12.33111,0.01164911
756150.0,13.88896,13.87628,0.01267801
756215.0,14.37802,14.36505,0.01297177
756280.0,14.57441,14.56136,0.01304957
756330.8,14.50372,14.49077,0.01294913
756381.5,14.24745,14.23474,0.0127185
756482.9,13.30322,13.29125,0.01196451
756685.8,10.76561,10.75553,0.01007645
756787.3,9.60821,9.598964,0.009245304
756888.7,8.632793,8.624235,0.008557879
756990.2,7.831772,7.823769,0.008003042
757091.6,7.182004,7.174443,0.007560801
757219.2,6.536263,6.529132,0.007130534
757346.8,6.034704,6.027899,0.006805096
757474.4,5.63879,5.632234,0.006556023
757601.9,5.321014,5.31465,0.0063634
757857.0,4.846052,4.839956,0.00609614
758112.1,4.499109,4.493179,0.00592956
758403.7,4.191979,4.186142,0.005836046
758640.6,3.972748,3.966881,0.005866317
758759.1,3.861929,3.855952,0.005976411
758818.3,3.804059,3.797965,0.006093424
758877.5,3.744453,3.738155,0.006298792
758907.2,3.714651,3.708187,0.006463961
758936.8,3.686513,3.679813,0.006699751
758966.4,3.662955,3.655904,0.007050778
758996.0,3.651353,3.643749,0.007603859
759018.8,3.662016,3.653735,0.008280686
759030.2,3.680047,3.671292,0.008755176
759041.5,3.71202,3.702661,0.009359199
759052.9,3.765988,3.755832,0.01015593
759064.3,3.853571,3.842354,0.01121687
759075.7,3.992885,3.980237,0.01264788
759081.4,4.089752,4.076208,0.01354343
759087.0,4.207604,4.19304,0.01456382
759093.3,4.372249,4.35635,0.01589947
759099.6,4.576642,4.559189,0.01745318
759105.9,4.826292,4.807056,0.01923646
759112.1,5.120112,5.098899,0.02121283
759124.7,5.866244,5.840456,0.02578834
759137.2,6.763178,6.732571,0.03060677
759145.4,7.381122,7.347625,0.03349652
759153.6,7.964402,7.928586,0.03581568
759161.8,8.457482,8.420199,0.03728339
759170.0,8.811081,8.773375,0.03770678
759174.7,8.937364,8.899914,0.03744999
759182.4,9.015176,8.978898,0.03627787
759190.0,8.939552,8.905221,0.03433118
759197.6,8.732842,8.701033,0.03180944
759205.2,8.426792,8.397836,0.02895587
759220.4,7.661189,7.638037,0.0231528
759228.0,7.265465,7.244932,0.02053358
759235.6,6.891325,6.873101,0.01822372
759244.7,6.488385,6.472488,0.01589693
759253.8,6.141787,6.127763,0.01402392
759262.9,5.850295,5.837752,0.01254241
759272.0,5.607742,5.596363,0.01137853
759281.1,5.406277,5.395814,0.01046283
759290.2,5.238238,5.228501,0.0097372
759299.3,5.096986,5.087829,0.009156108
759308.4,4.977117,4.968432,0.008685146
759326.6,4.78547,4.777491,0.007978145
759344.8,4.63948,4.631998,0.007481561
759363.0,4.524681,4.517561,0.007119793
759381.2,4.431981,4.425133,0.006848246
759417.6,4.290926,4.284452,0.006474828
759454.0,4.187341,4.181107,0.006234687
759501.7,4.085321,4.079292,0.006029555
759549.3,4.007431,4.001535,0.00589593
759644.5,3.891924,3.886188,0.00573581
759834.9,3.736294,3.730707,0.005587081
760417.5,3.445155,3.439704,0.005451549
761000.0,3.228965,3.223555,0.005409557
761358.5,3.107937,3.102539,0.005397978
762613.3,2.695857,2.690449,0.005407908
763240.7,2.480418,2.474969,0.005448946
763868.0,2.255623,2.250061,0.005561919
764159.3,2.156594,2.150898,0.005696299
764305.0,2.115244,2.109423,0.005821446
764450.6,2.090409,2.084363,0.006046057
764523.4,2.091058,2.084825,0.006233513
764596.2,2.109105,2.102586,0.006519123
764669.0,2.1613,2.154304,0.006995995
764705.4,2.210593,2.203229,0.007364051
764741.8,2.286571,2.27869,0.007881197
764778.2,2.405209,2.396572,0.008636859
764796.4,2.48915,2.479998,0.009152477
764814.6,2.597242,2.587438,0.009803372
764832.8,2.738284,2.727645,0.01063901
764851.0,2.92478,2.91305,0.01172973
764869.2,3.174697,3.16152,0.01317681
764878.3,3.331001,3.316924,0.01407667
764887.4,3.513223,3.4981,0.01512247
764901.7,3.862349,3.845229,0.01711974
764916.0,4.303065,4.283431,0.01963416
764930.3,4.847696,4.824959,0.02273677
764944.6,5.493695,5.467279,0.0264156
764973.2,6.92245,6.88788,0.03457057
764987.5,7.522899,7.484876,0.03802344
764994.6,7.741118,7.701827,0.03929168
765001.7,7.888557,7.848394,0.04016325
765010.0,7.95915,7.918539,0.04061055
765016.7,7.931853,7.891355,0.04049734
765023.3,7.832401,7.792424,0.03997675
765036.6,7.437242,7.399415,0.03782714
765049.9,6.850062,6.815474,0.03458797
765063.2,6.169453,6.13864,0.03081282
765076.5,5.484794,5.457788,0.02700545
765089.8,4.857167,4.833656,0.02351165
765103.1,4.316256,4.295755,0.02050079
765116.3,3.870813,3.852789,0.01802398
765131.2,3.467423,3.451637,0.01578598
765146.0,3.153135,3.139086,0.01404864
765160.9,2.904654,2.891972,0.01268202
765175.7,2.709361,2.697746,0.01161502
765190.6,2.552098,2.541335,0.01076289
765205.4,2.425639,2.415555,0.01008457
765220.3,2.321231,2.3117,0.009531206
765235.1,2.23505,2.225969,0.009080792
765264.8,2.100328,2.091935,0.008393708
765294.5,2.001127,1.993218,0.007908654
765324.2,1.925645,1.918086,0.0075593
765353.9,1.866521,1.859217,0.0073046
765413.3,1.780298,1.77331,0.006987221
765472.7,1.720923,1.714072,0.006851039
765492.5,1.705101,1.69826,0.006840577
765547.0,1.670814,1.663877,0.006937651
765574.2,1.659658,1.652558,0.007099779
765601.4,1.656404,1.648973,0.007430871
765620.0,1.665324,1.657454,0.007870354
765629.3,1.677546,1.669326,0.00822001
765638.6,1.69955,1.690832,0.008717065
765647.9,1.737631,1.728194,0.009437079
765657.2,1.801287,1.790803,0.01048446
765661.9,1.847117,1.835939,0.0111777
765666.5,1.903166,1.891182,0.01198346
765671.1,1.971991,1.959063,0.01292805
765675.7,2.055074,2.041054,0.01402
765683.8,2.238885,2.222584,0.01630099
765691.8,2.46677,2.447831,0.01893812
765707.9,3.013837,2.989274,0.02456313
765713.5,3.201917,3.175681,0.02623602
765719.0,3.367383,3.339847,0.02753589
765724.5,3.502733,3.474342,0.02839127
765730.0,3.598882,3.570152,0.0287304
765732.5,3.627871,3.599166,0.02870426
765739.6,3.657045,3.629021,0.02802443
765746.6,3.610827,3.584261,0.02656581
765753.6,3.500903,3.476387,0.02451609
765760.6,3.345008,3.322887,0.0221204
765770.9,3.075191,3.056712,0.01847963
765781.1,2.810921,2.795663,0.01525839
765786.3,2.689843,2.675973,0.01387049
765791.4,2.583468,2.570774,0.01269435
765796.5,2.490199,2.478502,0.01169709
765801.6,2.409876,2.399011,0.01086509
765807.1,2.336781,2.32665,0.01013113
765812.5,2.277194,2.267644,0.00955042
765817.9,2.22799,2.218906,0.009083607
765823.3,2.187513,2.178804,0.008708463
765834.1,2.12691,2.11875,0.008160637
765844.9,2.085838,2.078043,0.00779447
765866.5,2.039152,2.031794,0.007358855
765888.1,2.019933,2.012809,0.007123751
765914.1,2.017941,2.010974,0.006967588
765940.0,2.031296,2.024411,0.006885355
765991.9,2.090803,2.083972,0.006831332
766063.4,2.235282,2.228399,0.006883506
766134.9,2.460071,2.453047,0.00702456
766206.4,2.772598,2.765369,0.007228894
766242.1,2.968891,2.961537,0.007354327
766277.8,3.196392,3.188896,0.007495705
766313.6,3.455355,3.447703,0.007651573
766349.3,3.751353,3.74353,0.007822552
766420.8,4.45776,4.449557,0.00820319
766492.3,5.296043,5.287434,0.008608585
766563.7,6.196795,6.18781,0.008984824
766641.9,7.100103,7.090828,0.009274655
766681.0,7.453594,7.444252,0.009342399
766720.0,7.709031,7.699682,0.009348781
766772.3,7.875844,7.866582,0.009261299
766811.7,7.866614,7.857483,0.009130958
766851.1,7.752583,7.743625,0.00895773
766929.9,7.282608,7.274071,0.008537339
767087.4,5.954728,5.94704,0.007688365
767166.2,5.303465,5.296119,0.007346301
767244.9,4.721292,4.714223,0.007069182
767323.7,4.213708,4.206859,0.006848817
767402.4,3.776942,3.770266,0.006675698
767515.0,3.262288,3.255793,0.006494767
767627.6,2.840418,2.834053,0.006365496
767740.2,2.490879,2.484605,0.00627364
767852.8,2.200777,2.194567,0.006210289
767965.4,1.958495,1.952327,0.006167903
768078.0,1.755984,1.749843,0.006141151
768190.6,1.58784,1.581714,0.006126165
768303.2,1.450567,1.444446,0.00612005
768426.9,1.332659,1.326538,0.006120853
768550.6,1.24755,1.241423,0.006127284
768674.3,1.194381,1.188243,0.006137469
768797.9,1.172557,1.166407,0.006149855
768943.2,1.186184,1.180019,0.006165556
769088.5,1.240006,1.233825,0.006181124
769233.8,1.329621,1.323425,0.006195906
769379.0,1.449252,1.443041,0.006210388
769669.5,1.748686,1.742433,0.0062532
769814.8,1.907373,1.901069,0.006303342
769960.0,2.056407,2.049964,0.006442934
770006.0,2.099174,2.092627,0.006547363
770051.9,2.139741,2.133,0.006741081
770074.9,2.160197,2.153285,0.006911502
770097.9,2.182937,2.175748,0.007188938
770109.4,2.196814,2.189411,0.007402389
770120.9,2.21458,2.206875,0.007705206
770132.4,2.240068,2.231911,0.008157426
770143.8,2.280408,2.271549,0.008858534
770149.7,2.311314,2.30194,0.009373966
770155.6,2.352379,2.342345,0.01003334
770161.5,2.406815,2.395943,0.01087222
770167.4,2.478205,2.466278,0.01192669
770173.3,2.570123,2.556895,0.01322766
770179.2,2.685546,2.670753,0.01479289
